vehicle_id,previous_stop_id,next_stop_id,origin_stop_id,destination_stop_id,last_updated,lat,lon,route
2262,4THGRG:2,GRGMUM:1,LNCLNKLRNY:1,PAR:2,2025-11-12T17:08:48-06:00,40.10415,-88.230017,ILLINI South
1721,MEIJER:1,INTERSTWW:1,IT:2,INTRSRCH:1,2025-11-12T17:08:54-06:00,40.148317,-88.2556,LAVENDER North
1611,WNDSRFLDS:2,WDSRVLGGRN:3,RNDBRNRD:2,RNDBRNRD:2,2025-11-12T17:08:42-06:00,40.084017,-88.307017,PINK B
2424,IU:1,GRNGRGST:3,PKLN:1,STNCRKSTLWTR:1,2025-11-12T17:08:42-06:00,40.11045,-88.224167,GREEN East
2201,E14:1,4THSMR:5,PKLN:1,PKLN:1,2025-11-12T17:08:48-06:00,40.094533,-88.238517,BROWN B
2145,GRNADRSN:3,CTGRVGRN:3,LSE:1,WALMART:2,2025-11-12T17:08:54-06:00,40.110867,-88.198283,RED Champaign
1938,,LRMNHNTR:4,WASHLRMN:7,PKLN:1,2025-11-12T17:08:42-06:00,40.105067,-88.188733,GREENHOPPER West
1836,STNCRKSTLWTR:1,,,,2025-11-12T17:08:12-06:00,40.100617,-88.2291,Not available
2428,WDSRVYBK:1,WDSRWEST:2,RNDBRNRD:1,RNDBRNRD:1,2025-11-12T17:08:42-06:00,40.08175,-88.309167,PINK A
2430,KBYOAK:2,1STGRG:2,DVNMYFR:3,LSE:8,2025-11-12T17:08:51-06:00,40.098033,-88.2388,GOLD East
2426,LNCLNKLRNY:1,LINC:1,LNCLNKLRNY:1,PAR:2,2025-11-12T17:08:48-06:00,40.116867,-88.2193,ILLINI SOUTH
1733,ADRSNFRLN:8,VINFRLN:1,WASHLRMN:7,LSE:8,2025-11-12T17:08:54-06:00,40.103633,-88.201767,GREEN WEST
2105,GWNGRG:9,GRGLIB:2,PAR:2,LNCLNKLRNY:1,2025-11-12T17:08:42-06:00,40.10455,-88.223833,ILLINI North
2104,LAR:1,,LNCLNKLRNY:1,PAR:2,2025-11-12T17:08:51-06:00,40.102283,-88.219217,ILLINI South
2148,LSE:1,UNIVIN:2,IT:1,UNICTGRV:9,2025-11-12T17:08:45-06:00,40.11165,-88.2086,ORANGEHOPPER East
2146,GRGLIB:1,GWNGRG:3,LSE:8,PAR:2,2025-11-12T17:08:54-06:00,40.1042,-88.226217,SILVER South
2041,PAPAR:1,,,,2025-11-12T17:07:48-06:00,40.100567,-88.221033,Not available
2436,SMROAK:1,KBYVYRD:1,LSE:8,DVNMYFR:3,2025-11-12T17:08:48-06:00,40.097933,-88.244617,GOLD West
2435,WRTHLY:4,WRTCHAL:4,IT:5,E14:2,2025-11-12T17:08:48-06:00,40.111117,-88.2289,YELLOWHOPPER South
2017,CAMPUSCIR:2,GWNMN:4,LNCLNKLRNY:1,PAR:2,2025-11-12T17:08:51-06:00,40.11645,-88.222533,ILLINI South
2433,GRN6TH:1,GRN2ND:1,WASHLRMN:7,PKLN:1,2025-11-12T17:08:48-06:00,40.110317,-88.230183,GREENHOPPER West
2312,IT:5,WHT2ND:3,IT:5,PAR:2,2025-11-12T17:08:48-06:00,40.114883,-88.241583,TEAL East
2419,1STHZLWD:4,OAKGTY:8,UNIWRT:2,ISWS:2,2025-11-12T17:08:45-06:00,40.0873,-88.238833,LINK South
2439,,BRADCLTN:6,PKLN:1,STNCRKSTLWTR:1,2025-11-12T17:08:51-06:00,40.131567,-88.288117,GREEN East
1724,WHITESTR:2,WHT1ST:1,PAR:2,IT:5,2025-11-12T17:08:42-06:00,40.11445,-88.23335,TEAL West
1612,WHT1ST:1,,E14:2,IT:5,2025-11-12T17:08:54-06:00,40.1159,-88.239767,YELLOWHOPPER North
2423,SPFLDGRGST:1,GDWNCB:1,PKNSEAST:1,E14:2,2025-11-12T17:08:45-06:00,40.112767,-88.2216,GOLD West
1730,ARYWRT:5,IU:1,PAR:2,LSE:8,2025-11-12T17:08:54-06:00,40.1085,-88.228833,SILVER North
2421,PAGWN:1,PA6TH:1,VETMED:1,VETMED:1,2025-11-12T17:08:51-06:00,40.100617,-88.226133,RAVEN N/A
2364,GWNGRG:1,KRANNERT:2,ODSS:1,IT:5,2025-11-12T17:08:45-06:00,40.105833,-88.2238,TEAL West
2438,SPFLDWLS:3,SPFLDNEW:3,RNDBRNRD:2,WASHLRMN:7,2025-11-12T17:08:45-06:00,40.112583,-88.25805,GREENHOPPER East
2431,,KBYOAK:2,E14:2,IT:5,2025-11-12T17:07:54-06:00,40.095717,-88.23935,YELLOWHOPPER North
1355,LAR:2,NVGRGPL:1,LSE:1,WALMART:2,2025-11-12T17:08:45-06:00,40.105783,-88.219217,RED Champaign
1354,,TAT130:1,UWALMART:2,PKLN:1,2025-11-12T17:07:57-06:00,40.11039,-88.15875,GREY West
1714,PDKELOTB:2,,CE:9,ASHTON:2,2025-11-12T17:07:54-06:00,40.115967,-88.19935,BROWN ALT PM A
2260,ARYWRT:5,IU:1,PAR:2,LNCLNKLRNY:2,2025-11-12T17:08:42-06:00,40.106717,-88.2288,ILLINI North
1722,CBRTPK:2,,WALMART:2,SWALMART:1,2025-11-12T17:08:54-06:00,40.054317,-88.251567,YELLOW South
1720,FLKNCH:4,FLJASCHER:1,MNBRDY:2,LSE:8,2025-11-12T17:08:51-06:00,40.098867,-88.181467,GREEN West
1728,WRTCHAL:4,6THPDY:4,IT:1,RNDBRNRD:2,2025-11-12T17:08:45-06:00,40.106833,-88.230067,BLUE West
2417,TCBNEIL:3,MKTV:6,WALMART:2,SWALMART:1,2025-11-12T17:08:45-06:00,40.140067,-88.245283,YELLOW South
2306,BRADCLTN:1,,PKLN:1,PKLN:1,2025-11-12T17:08:48-06:00,40.1318,-88.288333,BROWN B
1734,CUPHD:2,NEILMKTV:2,LSE:1,WALMART:2,2025-11-12T17:08:51-06:00,40.1339,-88.243567,RED Champaign
2305,WDSRVLGGRN:3,WDSRLKWD:3,MLKNCTSMDW:2,IT:2,2025-11-12T17:08:51-06:00,40.083917,-88.296817,NAVY East
2149,LSDMYNRD:4,DNCNSTNBK:3,PA6TH:1,CRTSWNSTN:3,2025-11-12T17:08:42-06:00,40.091217,-88.298217,GREEN EXPRESS West
2420,150UNI:8,AMBUC:2,150DOD:5,UNICTGRV:1,2025-11-12T17:08:48-06:00,40.115867,-88.185283,ORANGE West
2307,UNIRNDLF:3,IT:1,RNDBRNRD:2,150DOD:5,2025-11-12T17:08:54-06:00,40.116267,-88.2432,ORANGE East
2042,CRSNTWLM:2,JOHNHLYCST:3,IT:1,RNDBRNRD:2,2025-11-12T17:08:51-06:00,40.107517,-88.281283,BLUE West
2040,PSL:2,GWNGRG:1,PAR:2,LSE:8,2025-11-12T17:08:48-06:00,40.10335,-88.221867,SILVER North
2434,IT:1,WHT2ND:3,WALMART:2,LSE:1,2025-11-12T17:08:45-06:00,40.114367,-88.239383,RED Urbana
2311,WHTWRT:2,,ISWS:2,UNIWRT:2,2025-11-12T17:08:48-06:00,40.114333,-88.228867,LINK North
2021,CHEMLS:1,GWNGRG:9,IT:5,ODSS:1,2025-11-12T17:08:42-06:00,40.106567,-88.223883,TEAL East
1607,WRTCHAL:4,GRGIKE:2,WALMART:2,SWALMART:1,2025-11-12T17:08:42-06:00,40.105667,-88.23035,YELLOW South
1939,PA6TH:1,4THPDY:5,PA6TH:1,RNDBRNRD:2,2025-11-12T17:08:48-06:00,40.100567,-88.233233,GREEN EXPRESS West
1713,4THKBY:4,E14:1,IT:2,MLKNCTSMDW:2,2025-11-12T17:08:54-06:00,40.097617,-88.241517,NAVY West
1727,KBY1ST:3,4THPA:2,ISWS:2,UNIWRT:2,2025-11-12T17:08:48-06:00,40.098083,-88.233367,LINK North
2018,LNCLNCHCH:2,LNCLNWSCR:2,PAR:2,LNCLNKLRNY:1,2025-11-12T17:08:54-06:00,40.119917,-88.219367,ILLINI North
1610,MYRASLVHL:4,MCTRLPHLO:1,WALMART:2,LSE:1,2025-11-12T17:08:48-06:00,40.076183,-88.185267,RED Urbana
2304,NEILWHT:4,NEILHLY:4,RNDBRNRD:2,MNBRDY:2,2025-11-12T17:08:51-06:00,40.11275,-88.243583,GREEN East
1352,MKTTLP:2,MKTMKTV:8,SWALMART:1,WALMART:2,2025-11-12T17:08:42-06:00,40.133507,-88.238917,YELLOW North
1715,CHCHNEIL:8,STECLARK:4,IT:2,WSFLDLWNDL:4,2025-11-12T17:08:51-06:00,40.11835,-88.245,GREEN West
2432,,,,,2025-11-12T17:08:09-06:00,40.11355,-88.2066,Not available
1604,4THGRG:2,ARYWRT:5,PAPAR:2,IU:1,2025-11-12T17:08:54-06:00,40.10485,-88.233383,BRONZE West
1731,SPFLDGRGST:1,GDWNCB:1,LSE:8,PAR:2,2025-11-12T17:08:54-06:00,40.112833,-88.220783,SILVER South
1346,ARC:1,6THPDY:3,RNDBRNRD:2,IT:1,2025-11-12T17:08:48-06:00,40.101397,-88.23775,BLUE East
1723,KRANNERT:2,SPFLDHVY:3,E14:2,PKNSEAST:2,2025-11-12T17:08:54-06:00,40.109933,-88.223883,GOLD EAST
1196,RACESWND:2,WDSRCLV:1,IU:1,LSE:1,2025-11-12T17:08:54-06:00,40.073403,-88.209083,BRONZE East
2422,UNI2ND:1,WLNTLGN:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T17:09:42-06:00,40.11555,-88.2411,ORANGE West
2429,E14:2,1STSTDM:2,SWALMART:1,WALMART:2,2025-11-12T17:09:51-06:00,40.0957,-88.240783,YELLOW North
1351,GRGMUM:2,GRGIKE:2,LSE:8,E14:2,2025-11-12T17:09:54-06:00,40.10621,-88.223917,GOLDHOPPER West
2043,HRISBLOM:3,HRISHRVRD:4,INTRSRCH:1,IT:2,2025-11-12T17:09:54-06:00,40.130233,-88.25355,LAVENDER South
1348,2NDPK:4,IT:2,UWALMART:2,PKLN:1,2025-11-12T17:09:39-06:00,40.118307,-88.237167,GREY West
2202,WNCHBKHVN:2,CRSNTSWD:2,PKLN:1,PKLN:1,2025-11-12T17:09:54-06:00,40.094267,-88.28425,BROWN A
2365,3RDDAN:3,5THARY:3,PAR:2,LNCLNKLRNY:2,2025-11-12T17:09:54-06:00,40.107933,-88.233883,ILLINI North
1716,,BRADCLTN:6,PKLN:1,UWALMART:2,2025-11-12T17:07:51-06:00,40.13165,-88.288217,GREY East
2022,1STSTDM:4,4THPDY:5,LNCLNKLRNY:1,PAR:2,2025-11-12T17:09:51-06:00,40.102183,-88.238617,ILLINI South
2416,IT:1,WHT2ND:3,PKLN:1,PKLN:1,2025-11-12T17:09:45-06:00,40.115417,-88.242183,BROWN A
2415,HNTRLNR:1,WASHLRMN:2,RNDBRNRD:2,MNBRDY:2,2025-11-12T17:09:54-06:00,40.103833,-88.188483,GREEN East
1350,RMNTRMNT:4,BCHRMN:4,PKLN:1,UWALMART:2,2025-11-12T17:09:51-06:00,40.123247,-88.22725,GREY East
2262,GRGLIB:1,GWNGRG:3,LNCLNKLRNY:1,PAR:2,2025-11-12T17:09:54-06:00,40.104183,-88.226667,ILLINI South
1721,WALMART:2,INTFRBR:1,IT:2,INTRSRCH:1,2025-11-12T17:09:54-06:00,40.14895,-88.255633,LAVENDER North
1611,WDSRDNCN:3,CHHLLKVW:3,RNDBRNRD:2,RNDBRNRD:2,2025-11-12T17:09:54-06:00,40.082133,-88.295183,PINK B
2424,IU:1,GRNGRGST:3,PKLN:1,STNCRKSTLWTR:1,2025-11-12T17:09:42-06:00,40.11045,-88.224167,GREEN East
2201,STMARYSIHTL:1,4THBIELFELDT:2,PKLN:1,PKLN:1,2025-11-12T17:09:48-06:00,40.094483,-88.233767,BROWN B
2145,CTGRVIL:4,CTGRVWASH:4,LSE:1,WALMART:2,2025-11-12T17:09:48-06:00,40.10895,-88.19575,RED Champaign
1938,LRMNHNTR:4,CSQRCT:4,WASHLRMN:7,PKLN:1,2025-11-12T17:09:45-06:00,40.1038,-88.1882,GREENHOPPER West
1836,STNCRKSTLWTR:1,,,,2025-11-12T17:08:12-06:00,40.100617,-88.2291,Not available
2428,WDSRWEST:2,WNDSRSTLY:1,RNDBRNRD:1,RNDBRNRD:1,2025-11-12T17:09:45-06:00,40.082933,-88.308233,PINK A
2430,KBYOAK:2,1STGRG:2,DVNMYFR:3,LSE:8,2025-11-12T17:09:51-06:00,40.101683,-88.238567,GOLD East
2426,LNCLNKING:4,ONYX:1,LNCLNKLRNY:1,PAR:2,2025-11-12T17:09:48-06:00,40.123483,-88.2194,ILLINI SOUTH
1733,FRLN:2,VINWASH:2,WASHLRMN:7,LSE:8,2025-11-12T17:09:54-06:00,40.104017,-88.204967,GREEN WEST
2105,GRGMUM:2,4THGRG:7,PAR:2,LNCLNKLRNY:1,2025-11-12T17:09:42-06:00,40.1042,-88.226333,ILLINI North
2104,LAR:1,,LNCLNKLRNY:1,PAR:2,2025-11-12T17:09:51-06:00,40.099983,-88.2192,ILLINI South
2148,LSE:1,UNIVIN:2,IT:1,UNICTGRV:9,2025-11-12T17:09:45-06:00,40.112433,-88.207583,ORANGEHOPPER East
2146,GRGDNR:3,PAR:2,LSE:8,PAR:2,2025-11-12T17:09:54-06:00,40.104217,-88.222083,SILVER South
2041,PAPAR:1,,,,2025-11-12T17:07:48-06:00,40.100567,-88.221033,Not available
2436,KBYSTE:1,KBYGDVWW:1,LSE:8,DVNMYFR:3,2025-11-12T17:09:51-06:00,40.09815,-88.2491,GOLD West
2435,WRTHLY:4,WRTCHAL:4,IT:5,E14:2,2025-11-12T17:09:48-06:00,40.108217,-88.228867,YELLOWHOPPER South
2017,CAMPUSCIR:2,GWNMN:4,LNCLNKLRNY:1,PAR:2,2025-11-12T17:09:51-06:00,40.1164,-88.224017,ILLINI South
2433,GRN6TH:1,GRN2ND:1,WASHLRMN:7,PKLN:1,2025-11-12T17:09:48-06:00,40.110283,-88.233333,GREENHOPPER West
2312,LGN1ST:3,WHITESTR:1,IT:5,PAR:2,2025-11-12T17:09:48-06:00,40.114367,-88.23675,TEAL East
2419,GRTYGRFTH:1,,UNIWRT:2,ISWS:2,2025-11-12T17:09:45-06:00,40.086583,-88.242583,LINK South
2439,PKLN:1,BRADCFD:3,PKLN:1,STNCRKSTLWTR:1,2025-11-12T17:09:45-06:00,40.128883,-88.28675,GREEN East
1724,WHT2ND:1,IT:5,PAR:2,IT:5,2025-11-12T17:09:42-06:00,40.114417,-88.237083,TEAL West
1612,,LGN1ST:3,IT:5,E14:2,2025-11-12T17:09:54-06:00,40.11535,-88.241483,YELLOWHOPPER South
2423,SPFLDHVY:1,GRNGWN:7,PKNSEAST:1,E14:2,2025-11-12T17:09:42-06:00,40.112767,-88.22375,GOLD West
1730,PLAZA:4,GDWNMRL:2,PAR:2,LSE:8,2025-11-12T17:09:51-06:00,40.110167,-88.228817,SILVER North
2421,PA6TH:1,6THGRG:2,VETMED:1,VETMED:1,2025-11-12T17:09:51-06:00,40.101267,-88.230183,RAVEN N/A
2364,GWNNV:2,GRNGWN:8,ODSS:1,IT:5,2025-11-12T17:09:45-06:00,40.107233,-88.223833,TEAL West
2438,SPFLDPINE:3,SPFLDLYN:3,RNDBRNRD:2,WASHLRMN:7,2025-11-12T17:09:45-06:00,40.112583,-88.25565,GREENHOPPER East
2431,,KBYOAK:2,E14:2,IT:5,2025-11-12T17:07:54-06:00,40.095717,-88.23935,YELLOWHOPPER North
1355,LAR:2,NVGRGPL:1,LSE:1,WALMART:2,2025-11-12T17:09:45-06:00,40.105983,-88.219683,RED Champaign
1354,,TAT130:1,UWALMART:2,PKLN:1,2025-11-12T17:07:57-06:00,40.11039,-88.15875,GREY West
1714,PDKELOTB:2,,CE:9,ASHTON:2,2025-11-12T17:07:54-06:00,40.115967,-88.19935,BROWN ALT PM A
2260,ARYWRT:5,IU:1,PAR:2,LNCLNKLRNY:2,2025-11-12T17:09:54-06:00,40.108483,-88.22885,ILLINI North
1722,CBRTPK:2,,WALMART:2,SWALMART:1,2025-11-12T17:09:54-06:00,40.04755,-88.253267,YELLOW South
1720,FLADAMS:1,FLSUN:2,MNBRDY:2,LSE:8,2025-11-12T17:09:48-06:00,40.098417,-88.190433,GREEN West
1728,WRTCHAL:4,6THPDY:4,IT:1,RNDBRNRD:2,2025-11-12T17:09:45-06:00,40.105433,-88.230267,BLUE West
2417,NEILCD:4,MKTMKTV:3,WALMART:2,SWALMART:1,2025-11-12T17:09:45-06:00,40.13865,-88.243817,YELLOW South
2306,,BRADCLTN:4,PKLN:1,PKLN:1,2025-11-12T17:08:57-06:00,40.1318,-88.288333,BROWN B
1734,NEILMKTV:2,TCBNEIL:2,LSE:1,WALMART:2,2025-11-12T17:09:51-06:00,40.139533,-88.244117,RED Champaign
2305,WDSRSCTDL:3,WDSR:1,MLKNCTSMDW:2,IT:2,2025-11-12T17:09:51-06:00,40.0838,-88.286467,NAVY East
2149,MRANLSD:3,DNCNPMDW:4,PA6TH:1,CRTSWNSTN:3,2025-11-12T17:09:42-06:00,40.091133,-88.295417,GREEN EXPRESS West
2420,UNICTGRV:1,UNISCMR:1,UNICTGRV:1,IT:1,2025-11-12T17:09:54-06:00,40.11635,-88.1965,ORANGEHOPPER West
2307,UNINEIL:3,UNI2ND:6,RNDBRNRD:2,150DOD:5,2025-11-12T17:09:48-06:00,40.1158,-88.240983,ORANGE East
2042,JOHNFRANK:3,,IT:1,RNDBRNRD:2,2025-11-12T17:09:51-06:00,40.109017,-88.27715,BLUE West
2040,GWNGRG:1,GRGLIB:2,PAR:2,LSE:8,2025-11-12T17:09:45-06:00,40.1042,-88.224183,SILVER North
2434,LGN1ST:3,WHITESTR:1,WALMART:2,LSE:1,2025-11-12T17:09:45-06:00,40.1144,-88.236583,RED Urbana
2311,UNIWRT:2,UNILNCLN:7,UNIWRT:2,ISWS:2,2025-11-12T17:09:45-06:00,40.116317,-88.228733,LINK South
2021,CHEMLS:1,GWNGRG:9,IT:5,ODSS:1,2025-11-12T17:09:48-06:00,40.1061,-88.223883,TEAL East
1607,WRTCHAL:4,GRGIKE:2,WALMART:2,SWALMART:1,2025-11-12T17:09:54-06:00,40.1051,-88.230383,YELLOW South
1939,4THPA:1,4THGRG:2,PA6TH:1,RNDBRNRD:2,2025-11-12T17:09:48-06:00,40.10155,-88.233333,GREEN EXPRESS West
1713,KBYOAK:7,1STSMR:4,IT:2,MLKNCTSMDW:2,2025-11-12T17:09:51-06:00,40.09565,-88.240533,NAVY West
1727,4THKBY:5,4THPDY:5,ISWS:2,UNIWRT:2,2025-11-12T17:09:48-06:00,40.101,-88.233317,LINK North
2018,LNCLNWSCR:2,LNCLNBRAD:2,PAR:2,LNCLNKLRNY:1,2025-11-12T17:09:54-06:00,40.124567,-88.219433,ILLINI North
1610,MCTRLMYRA:4,TRLSPHILO:2,WALMART:2,LSE:1,2025-11-12T17:09:48-06:00,40.076167,-88.190167,RED Urbana
2304,NEILHLY:4,GRNLCST:3,RNDBRNRD:2,MNBRDY:2,2025-11-12T17:09:51-06:00,40.110917,-88.243517,GREEN East
1352,MKTV:2,TCBMRLND:1,SWALMART:1,WALMART:2,2025-11-12T17:09:54-06:00,40.13794,-88.238917,YELLOW North
1715,CHCHNEIL:8,STECLARK:4,IT:2,WSFLDLWNDL:4,2025-11-12T17:09:51-06:00,40.118333,-88.246583,GREEN West
2432,,,,,2025-11-12T17:08:09-06:00,40.11355,-88.2066,Not available
1604,4THGRG:2,ARYWRT:5,PAPAR:2,IU:1,2025-11-12T17:09:54-06:00,40.105383,-88.232117,BRONZE West
1731,SPFLDHVY:1,GRNGWN:8,LSE:8,PAR:2,2025-11-12T17:09:54-06:00,40.112783,-88.22385,SILVER South
1346,4THPDY:3,6THGRG:2,RNDBRNRD:2,IT:1,2025-11-12T17:09:45-06:00,40.101397,-88.233917,BLUE East
1723,GDWNMRL:2,SPFLDGRGST:3,E14:2,PKNSEAST:2,2025-11-12T17:09:48-06:00,40.11205,-88.223883,GOLD EAST
1196,RACESWND:2,WDSRCLV:1,IU:1,LSE:1,2025-11-12T17:09:39-06:00,40.078977,-88.20925,BRONZE East
2422,WLNTLGN:1,MNFREMNT:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T17:10:48-06:00,40.1157,-88.242917,ORANGE West
2429,KBYOAK:2,1STGRG:2,SWALMART:1,WALMART:2,2025-11-12T17:10:48-06:00,40.098,-88.240083,YELLOW North
1351,GRGLIB:2,1STGRG:1,LSE:8,E14:2,2025-11-12T17:10:51-06:00,40.104183,-88.228667,GOLDHOPPER West
2043,HRISBLOM:3,HRISHRVRD:4,INTRSRCH:1,IT:2,2025-11-12T17:10:39-06:00,40.1273,-88.253217,LAVENDER South
1348,UNI2ND:4,WLNTLGN:1,UWALMART:2,PKLN:1,2025-11-12T17:10:30-06:00,40.11647,-88.237083,GREY West
2202,BDMRCRSNT:3,CRSNTPKDL:2,PKLN:1,PKLN:1,2025-11-12T17:10:42-06:00,40.09585,-88.283283,BROWN A
2365,4THCHAL:4,ARYWRT:5,PAR:2,LNCLNKLRNY:2,2025-11-12T17:10:54-06:00,40.105583,-88.233483,ILLINI North
1716,,BRADCLTN:6,PKLN:1,UWALMART:2,2025-11-12T17:10:51-06:00,40.13165,-88.288217,GREY East
2022,1STSTDM:4,4THPDY:5,LNCLNKLRNY:1,PAR:2,2025-11-12T17:10:48-06:00,40.1014,-88.2359,ILLINI South
2416,IT:1,WHT2ND:3,PKLN:1,PKLN:1,2025-11-12T17:10:45-06:00,40.11435,-88.239,BROWN A
2415,WASHLNR:3,WASHKNCH:6,RNDBRNRD:2,MNBRDY:2,2025-11-12T17:10:54-06:00,40.105633,-88.184767,GREEN East
1350,WRTBCH:1,WRTCHCH:4,PKLN:1,UWALMART:2,2025-11-12T17:10:48-06:00,40.122233,-88.228667,GREY East
2262,GRGMUM:1,GWNNV:2,LNCLNKLRNY:1,PAR:2,2025-11-12T17:10:54-06:00,40.104167,-88.224017,ILLINI South
1721,WALMART:2,INTFRBR:1,IT:2,INTRSRCH:1,2025-11-12T17:10:54-06:00,40.14915,-88.257617,LAVENDER North
1611,CHHLLKVW:3,WDSRCHHL:2,RNDBRNRD:2,RNDBRNRD:2,2025-11-12T17:10:54-06:00,40.0821,-88.289833,PINK B
2424,GRNGWN:6,GRNBUSEY:3,PKLN:1,STNCRKSTLWTR:1,2025-11-12T17:10:42-06:00,40.110433,-88.223183,GREEN East
2201,4THBIELFELDT:2,4THPA:2,PKLN:1,PKLN:1,2025-11-12T17:10:48-06:00,40.09755,-88.233267,BROWN B
2145,CTGRVERN:4,FRLNPTN:3,LSE:1,WALMART:2,2025-11-12T17:10:48-06:00,40.1039,-88.195667,RED Champaign
1938,HNTRLNR:3,CSQRKNCH:3,WASHLRMN:7,PKLN:1,2025-11-12T17:10:45-06:00,40.10335,-88.1856,GREENHOPPER West
1836,STNCRKSTLWTR:1,,,,2025-11-12T17:08:12-06:00,40.100617,-88.2291,Not available
2428,WDSRWEST:2,WNDSRSTLY:1,RNDBRNRD:1,RNDBRNRD:1,2025-11-12T17:10:45-06:00,40.083933,-88.30805,PINK A
2430,1STSTDM:2,GRGIKE:1,DVNMYFR:3,LSE:8,2025-11-12T17:10:51-06:00,40.10355,-88.238583,GOLD East
2426,LINC:1,LNCLNWSCR:4,LNCLNKLRNY:1,PAR:2,2025-11-12T17:10:48-06:00,40.1267,-88.21945,ILLINI SOUTH
1733,VINWASH:2,VINIL:2,WASHLRMN:7,LSE:8,2025-11-12T17:10:54-06:00,40.107567,-88.2049,GREEN WEST
2105,GRGMUM:2,4THGRG:7,PAR:2,LNCLNKLRNY:1,2025-11-12T17:10:42-06:00,40.104183,-88.228583,ILLINI North
2104,,PAMD:2,PAR:2,LNCLNKLRNY:1,2025-11-12T17:10:48-06:00,40.0995,-88.2209,ILLINI North
2148,LSE:1,UNIVIN:2,IT:1,UNICTGRV:9,2025-11-12T17:10:45-06:00,40.112533,-88.205033,ORANGEHOPPER East
2146,PSL:1,,LSE:8,PAR:2,2025-11-12T17:10:42-06:00,40.10115,-88.221833,SILVER South
2041,PAPAR:1,,,,2025-11-12T17:07:48-06:00,40.100567,-88.221033,Not available
2436,KBYGDVWW:1,CRNDODVR:8,LSE:8,DVNMYFR:3,2025-11-12T17:10:51-06:00,40.09765,-88.253533,GOLD West
2435,PLAZA:3,6THARY:7,IT:5,E14:2,2025-11-12T17:10:54-06:00,40.107,-88.228867,YELLOWHOPPER South
2017,GWNCLK:4,GDWNCB:1,LNCLNKLRNY:1,PAR:2,2025-11-12T17:10:54-06:00,40.114617,-88.22405,ILLINI South
2433,GRN4TH:1,GRNLCST:1,WASHLRMN:7,PKLN:1,2025-11-12T17:10:48-06:00,40.11025,-88.2368,GREENHOPPER West
2312,WHT2ND:3,WRTSTOTN:4,IT:5,PAR:2,2025-11-12T17:10:45-06:00,40.114367,-88.233917,TEAL East
2419,,OAKGTY:5,ISWS:2,UNIWRT:2,2025-11-12T17:10:18-06:00,40.086583,-88.241483,LINK North
2439,BRADCLTN:6,CFDCAMP:4,PKLN:1,STNCRKSTLWTR:1,2025-11-12T17:10:48-06:00,40.12745,-88.283917,GREEN East
1724,WHT1ST:1,,PAR:2,IT:5,2025-11-12T17:10:42-06:00,40.115633,-88.238817,TEAL West
1612,IT:5,WHT2ND:3,IT:5,E14:2,2025-11-12T17:10:54-06:00,40.1152,-88.242333,YELLOWHOPPER South
2423,GDWNCB:1,CHEMLS:1,PKNSEAST:1,E14:2,2025-11-12T17:10:45-06:00,40.110483,-88.223983,GOLD West
1730,PLAZA:4,GDWNMRL:2,PAR:2,LSE:8,2025-11-12T17:10:51-06:00,40.1103,-88.22795,SILVER North
2421,6THPDY:2,ARYWRT:5,VETMED:1,VETMED:1,2025-11-12T17:10:51-06:00,40.103633,-88.230233,RAVEN N/A
2364,KRANNERT:2,IU:2,ODSS:1,IT:5,2025-11-12T17:10:54-06:00,40.110417,-88.223933,TEAL West
2438,SPFLDPRRE:3,RNDLFSPFLD:5,RNDBRNRD:2,WASHLRMN:7,2025-11-12T17:10:45-06:00,40.11255,-88.24785,GREENHOPPER East
2431,,KBYOAK:2,E14:2,IT:5,2025-11-12T17:07:54-06:00,40.095717,-88.23935,YELLOWHOPPER North
1355,NVGRGPL:1,KRANNERT:2,LSE:1,WALMART:2,2025-11-12T17:10:45-06:00,40.105983,-88.22295,RED Champaign
1354,TAT130:1,MN150:7,UWALMART:2,PKLN:1,2025-11-12T17:10:27-06:00,40.11039,-88.15875,GREY West
1714,PDKELOTB:2,,CE:9,ASHTON:2,2025-11-12T17:07:54-06:00,40.115967,-88.19935,BROWN ALT PM A
2260,PLAZA:4,GDWNMRL:2,PAR:2,LNCLNKLRNY:2,2025-11-12T17:10:39-06:00,40.11,-88.22885,ILLINI North
1722,,CBRTPK:1,SWALMART:1,WALMART:2,2025-11-12T17:10:54-06:00,40.0481,-88.255717,YELLOW North
1720,FLCTGRV:1,PACT:1,MNBRDY:2,LSE:8,2025-11-12T17:10:48-06:00,40.098417,-88.196667,GREEN West
1728,6THARY:7,4THPDY:1,IT:1,RNDBRNRD:2,2025-11-12T17:10:48-06:00,40.102933,-88.230283,BLUE West
2417,NEILCD:4,MKTMKTV:3,WALMART:2,SWALMART:1,2025-11-12T17:10:48-06:00,40.138,-88.242133,YELLOW South
2306,,BRADCLTN:4,PKLN:1,PKLN:1,2025-11-12T17:10:42-06:00,40.1318,-88.288333,BROWN B
1734,NEILCD:5,NEILWLGFRD:2,LSE:1,WALMART:2,2025-11-12T17:10:51-06:00,40.14105,-88.247033,RED Champaign
2305,WDSR:1,MATSWDSR:3,MLKNCTSMDW:2,IT:2,2025-11-12T17:10:51-06:00,40.08365,-88.277633,NAVY East
